id,limit_bal,sex,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,util_1,pay_ratio_1,util_2,pay_ratio_2,util_3,pay_ratio_3,util_4,pay_ratio_4,util_5,pay_ratio_5,util_6,pay_ratio_6,avg_util,misspay_cnt
24581,230000,1,1,1,41,1,-1,-1,-1,-1,-1,0,1482,2140,2360,2620,0,1482,2140,2560,2620,0,0,0.0,1482.0,0.006443478260869565,1.4439946018893388,0.009304347826086957,1.1962616822429906,0.01026086956521739,1.1101694915254237,0.011391304347826087,0.0,0.0,0.0,0.006233333333333333,1
17716,500000,2,1,1,50,0,0,0,0,0,0,378981,372392,353719,348365,306196,303114,20002,16023,13009,10008,10000,20004,0.757962,0.05277837147508714,0.744784,0.04302724011256955,0.707438,0.03677778123312573,0.69673,0.02872848879766911,0.612392,0.03265881984088623,0.606228,0.06599497218868149,0.687589,0
19863,430000,2,2,2,27,0,0,0,0,0,0,401298,433835,399755,357082,363968,346718,40000,15140,15000,12565,15000,13000,0.9332511627906976,0.09967654959655917,1.008918604651163,0.03489806032247283,0.9296627906976744,0.03752298282698153,0.8304232558139535,0.035187996034524285,0.8464372093023256,0.0412124142781783,0.8063209302325581,0.037494447937516946,0.8925023255813954,0
17256,60000,2,3,1,47,2,3,2,2,2,2,20347,19727,20909,21168,21520,21805,0,1800,900,1000,774,0,0.3391166666666667,0.0,0.3287833333333333,0.09124550108987682,0.3484833333333333,0.0430436654072409,0.3528,0.0472411186696901,0.3586666666666667,0.03596654275092937,0.36341666666666667,0.0,0.3485444444444444,6
3573,20000,2,2,1,24,1,2,0,0,2,2,18817,18227,19632,20298,20337,19863,0,1720,1754,893,0,400,0.94085,0.0,0.91135,0.0943655017282054,0.9816,0.0893439282803586,1.0149,0.04399448221499655,1.01685,0.0,0.99315,0.020137944922720637,0.9764499999999999,4
27084,320000,1,1,2,29,0,0,0,-1,-1,-1,46758,31422,33619,23553,9398,4296,2563,9842,24709,6022,4318,4522,0.14611875,0.054814149450361435,0.09819375,0.3132200369168099,0.105059375,0.7349712959933371,0.073603125,0.2556786821211735,0.02936875,0.4594594594594595,0.013425,1.0526070763500932,0.077628125,0
28968,500000,2,5,1,32,-1,-1,-1,-1,0,0,5353,5739,5578,57722,55468,55026,6081,5588,58476,1910,1974,2254,0.010706,1.1359985055109285,0.011478,0.9736887959574839,0.011156,10.483327357475797,0.115444,0.03308963653373064,0.110936,0.03558808682483594,0.110052,0.04096245411260131,0.061628666666666665,0
29820,20000,1,2,2,36,0,0,0,0,-2,-2,20528,16287,7415,0,0,0,1300,1000,0,0,0,1180,1.0264,0.06332813717848793,0.81435,0.0613986615091791,0.37075,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.3685833333333333,0
22569,200000,1,2,1,32,1,2,0,0,0,0,134625,98699,74015,54472,50540,46486,341,8024,5000,8000,1821,5000,0.673125,0.002532961931290622,0.493495,0.08129768285392962,0.370075,0.06755387421468621,0.27236,0.146864444118079,0.2527,0.036030866640284924,0.23243,0.10755926515510046,0.3823641666666666,2
17846,130000,1,2,2,22,0,0,0,0,0,0,120479,98341,132260,127335,51104,50536,5601,103012,3965,3508,3011,3033,0.9267615384615384,0.04648942969314154,0.7564692307692308,1.0474979916820044,1.0173846153846153,0.029978829578103734,0.9795,0.027549377625947304,0.3931076923076923,0.05891906700062617,0.38873846153846153,0.060016621814152286,0.7436602564102565,0
8835,420000,2,1,1,45,1,-1,-1,-1,-1,-1,-34,10321,6244,2970,3608,3019,2686,6500,3004,3797,3103,4302,-8.095238095238095e-05,-79.0,0.024573809523809522,0.6297839356651487,0.014866666666666667,0.48110185778347214,0.007071428571428571,1.2784511784511785,0.00859047619047619,0.8600332594235033,0.007188095238095238,1.4249751573368665,0.010368253968253967,1
16712,20000,1,2,1,33,0,0,0,2,2,-2,18706,17483,19509,18828,0,0,1275,3081,0,0,0,0,0.9353,0.06815994867956805,0.87415,0.1762283360979237,0.97545,0.0,0.9414,0.0,0.0,0.0,0.0,0.0,0.62105,2
9829,100000,2,2,2,24,1,-1,-1,-2,-2,-1,0,670,0,0,0,150,670,0,0,0,150,477,0.0,670.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0015,3.18,0.0013666666666666669,1
23197,140000,2,3,1,39,0,0,0,0,0,0,73166,66565,76412,70091,63279,56854,3112,20000,3043,2359,2187,1706,0.5226142857142857,0.04253341716097641,0.47546428571428573,0.3004581987530985,0.5458,0.03982358791812804,0.50065,0.033656246879057224,0.45199285714285714,0.03456122884369222,0.4061,0.030006683786540964,0.48377023809523817,0
19771,30000,2,3,1,37,2,2,2,2,2,2,21368,22194,18098,14542,15758,13149,1500,1400,0,1527,0,524,0.7122666666666667,0.07019842755522276,0.7398,0.06308011174191223,0.6032666666666666,0.0,0.48473333333333335,0.10500618896988034,0.5252666666666667,0.0,0.4383,0.039850939234922805,0.5839388888888889,6
873,500000,2,3,1,38,-2,-2,-2,-2,-2,-2,13655,8351,2340,2340,11435,189,8351,2340,2340,11435,189,5391,0.02731,0.611570853167338,0.016702,0.2802059633576817,0.00468,1.0,0.00468,4.886752136752137,0.02287,0.016528202885876694,0.000378,28.523809523809526,0.012770000000000002,0
3535,100000,2,3,1,40,0,0,0,0,0,0,48923,48404,46266,45405,44723,42934,2084,1973,1708,1728,1621,1359,0.48923,0.042597551254011407,0.48404,0.04076109412445252,0.46266,0.03691695845761466,0.45405,0.03805748265609515,0.44723,0.036245332379312656,0.42934,0.031653235198211206,0.4610916666666667,0
18563,90000,2,2,2,25,0,0,0,0,0,0,67004,65533,67475,69136,51217,50490,3000,3000,3000,2000,2000,2000,0.7444888888888889,0.04477344636141126,0.7281444444444445,0.045778462759220546,0.7497222222222222,0.0444609114486847,0.7681777777777777,0.028928488775746355,0.5690777777777778,0.03904953433430306,0.561,0.03961180431768667,0.6867685185185186,0
5214,500000,2,2,1,30,-2,-2,-2,-2,-2,-2,344,5757,1820,2308,807,4966,5757,1820,2308,807,4966,3240,0.000688,16.73546511627907,0.011514,0.3161368768455793,0.00364,1.268131868131868,0.004616,0.3496533795493934,0.001614,6.1536555142503095,0.009932,0.6524365686669351,0.005333999999999999,0
12451,40000,2,1,2,24,0,0,0,2,2,0,29782,32298,34610,35326,23489,11762,3000,3000,1500,0,1000,500,0.74455,0.10073198576321268,0.80745,0.09288500835965076,0.86525,0.04334007512279688,0.88315,0.0,0.587225,0.04257311933245349,0.29405,0.042509777248767214,0.6969458333333334,2
18935,60000,2,3,1,28,1,2,2,0,0,0,32578,34742,33907,36032,38114,40332,3000,0,3000,3000,3000,5000,0.5429666666666667,0.09208668426545522,0.5790333333333333,0.0,0.5651166666666667,0.088477305571121,0.6005333333333334,0.08325932504440497,0.6352333333333333,0.07871123471690193,0.6722,0.12397104036497074,0.5991805555555556,3
11247,180000,2,1,1,37,2,2,-2,-2,-2,-1,1310,0,0,0,0,1350,0,0,0,0,1350,1210,0.007277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0075,0.8962962962962963,0.0024629629629629632,2
27506,160000,1,2,2,59,0,0,0,0,0,0,86249,85764,83764,75088,69753,66574,5000,4214,4014,2500,3000,3000,0.53905625,0.057971686628250765,0.536025,0.04913483512895854,0.523525,0.04792034764337902,0.4693,0.03329426805881099,0.43595625,0.043008902842888476,0.4160875,0.04506263706552108,0.48665833333333336,0
23361,240000,2,3,0,37,-1,-1,-1,-1,0,0,374,1823,1788,6229,15829,20785,1823,1788,6229,10000,10000,5640,0.0015583333333333332,4.874331550802139,0.007595833333333333,0.9808008776741635,0.00745,3.483780760626398,0.025954166666666667,1.6053941242575052,0.06595416666666666,0.6317518478741551,0.08660416666666666,0.27134953091171515,0.03251944444444444,0
29089,100000,2,3,1,50,0,0,0,0,0,0,16469,17885,19587,21256,22895,24514,2000,2000,2000,2000,2000,2000,0.16469,0.12144028174145365,0.17885,0.11182555213866369,0.19587,0.1021085413794864,0.21256,0.0940910801656003,0.22895,0.08735531775496834,0.24514,0.08158603247124092,0.20434333333333332,0
13074,180000,2,1,2,28,-2,-2,-2,-2,-2,-1,168318,127111,74197,-19,-19,142176,4163,1898,0,0,142195,5100,0.9351,0.0247329459713162,0.7061722222222222,0.014931831234118212,0.41220555555555555,0.0,-0.00010555555555555555,-0.0,-0.00010555555555555555,-7483.9473684210525,0.7898666666666667,0.03587103308575287,0.47385555555555564,0
23082,180000,2,2,2,37,1,2,0,0,0,0,37095,32881,33627,128051,106834,105551,0,3042,109470,4000,4000,7028,0.20608333333333334,0.0,0.18267222222222224,0.09251543444542441,0.18681666666666666,3.255419751985012,0.7113944444444444,0.031237553787162926,0.5935222222222222,0.03744126401707322,0.5863944444444444,0.06658392625365937,0.4111472222222223,2
4245,260000,2,1,2,32,-2,-2,-2,-2,-2,-2,-34,6846,1479,173,6326,369,6880,1486,174,6357,370,2500,-0.00013076923076923077,-202.35294117647058,0.02633076923076923,0.2170610575518551,0.005688461538461538,0.11764705882352941,0.0006653846153846154,36.74566473988439,0.024330769230769232,0.05848877647802719,0.0014192307692307692,6.775067750677507,0.009717307692307693,0
24102,20000,1,3,1,27,-2,-2,-2,-2,-2,-2,-2000,780,0,-1000,0,1222,2780,2000,1000,1000,1222,1800,-0.1,-1.39,0.039,2.5641025641025643,0.0,1000.0,-0.05,-1.0,0.0,1222.0,0.0611,1.4729950900163666,-0.008316666666666668,0
6376,80000,2,2,1,29,0,0,0,0,0,0,78293,79555,77025,76991,79066,75356,3161,4000,3000,3500,3100,5700,0.9786625,0.0403739797938513,0.9944375,0.0502796807240274,0.9628125,0.03894839337877313,0.9623875,0.04545985894455196,0.988325,0.039207750486934964,0.94195,0.07564095758798238,0.9714291666666667,0
2926,30000,1,2,2,32,2,0,0,0,0,0,17287,14493,17240,19934,22441,24899,3000,3000,3000,3000,3000,0,0.5762333333333334,0.1735408110140568,0.4831,0.206996481059822,0.5746666666666667,0.1740139211136891,0.6644666666666666,0.1504966389083977,0.7480333333333333,0.1336838821799385,0.8299666666666666,0.0,0.6460777777777778,1
8216,450000,1,3,1,42,2,0,0,0,0,0,152652,128708,100429,77069,63851,36877,7032,3003,10000,11000,3000,58000,0.3392266666666667,0.046065560883578334,0.28601777777777776,0.023331883022034372,0.22317555555555554,0.0995728325483675,0.17126444444444444,0.14272924262673709,0.1418911111111111,0.04698438552254468,0.08194888888888889,1.5727960517395667,0.20725407407407412,1
8487,200000,2,2,2,26,-2,-2,-2,-2,-2,-2,58147,1468,2321,327194,6680,3963,1468,2321,163597,6680,3963,2514,0.290735,0.0252463583675856,0.00734,1.5810626702997275,0.011605,70.48556656613529,1.63597,0.02041602229869741,0.0334,0.5932634730538923,0.019815,0.6343679031037093,0.33314416666666663,0
20321,200000,2,1,1,59,0,0,0,0,0,0,92215,94085,96174,98116,99490,101412,4300,4500,4438,3900,3800,3500,0.461075,0.04663015778344087,0.470425,0.04782909071584206,0.48087,0.04614552789735271,0.49058,0.03974886868604509,0.49745,0.038194793446577543,0.50706,0.034512680945055815,0.4845766666666667,0
22832,50000,2,1,2,29,3,3,2,3,2,2,49624,48530,50255,49104,51044,50933,0,2800,0,3000,800,3000,0.99248,0.0,0.9706,0.0576962703482382,1.0051,0.0,0.98208,0.06109481915933529,1.02088,0.01567275291905023,1.01866,0.05890090903736281,0.9983,6
25130,320000,1,1,2,57,0,0,0,0,0,0,234704,242324,241384,156047,153955,133407,11000,12000,7500,6200,4600,5000,0.73345,0.046867543799850024,0.7572625,0.04952047671712253,0.754325,0.031070824909687468,0.487646875,0.03973161931982031,0.481109375,0.029878860706050468,0.416896875,0.03747929269078834,0.6051151041666666,0
22504,260000,2,2,2,32,0,0,0,0,0,0,251330,256988,234260,227884,202178,198467,10000,9014,11002,7503,7502,7500,0.9666538461538462,0.03978832610512076,0.9884153846153846,0.03507556773078899,0.901,0.046964910782890806,0.876476923076923,0.032924645872461425,0.7776076923076923,0.03710591656856829,0.7633346153846153,0.03778965772647342,0.8789147435897436,0
3495,100000,2,2,2,25,2,2,2,0,0,0,98499,101051,98503,98949,48552,49545,5000,0,3900,1801,1800,2000,0.98499,0.050761936669407814,1.01051,0.0,0.98503,0.03959270276032202,0.98949,0.018201295616933975,0.48552,0.03707365299060801,0.49545,0.0403673428196589,0.825165,3
5238,250000,1,1,1,46,-1,2,-1,-1,-1,-2,5379,992,12738,2310,0,0,0,12738,2310,0,0,840,0.021516,0.0,0.003968,12.840725806451612,0.050952,0.18134715025906736,0.00924,0.0,0.0,0.0,0.0,840.0,0.014279333333333333,1
22521,40000,2,3,1,40,1,-1,2,2,2,-2,-531,2661,3871,1488,0,0,3383,2000,0,0,0,431,-0.013275,-6.370998116760829,0.066525,0.7515971439308531,0.096775,0.0,0.0372,0.0,0.0,0.0,0.0,431.0,0.03120416666666666,4
13711,240000,1,2,1,33,0,0,0,0,0,-1,23486,19867,14653,8626,0,1128,3000,2000,0,1790,1128,0,0.09785833333333334,0.12773567231542196,0.08277916666666667,0.10066945185483465,0.061054166666666666,0.0,0.03594166666666666,0.20751217250173892,0.0,1128.0,0.0047,0.0,0.04705555555555555,0
18709,130000,2,1,2,27,0,0,0,-2,-2,-2,49964,50000,0,0,0,0,1000,0,0,0,0,0,0.3843384615384615,0.02001441037547034,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12815897435897436,0
25258,50000,2,3,1,23,2,0,0,0,0,0,32847,29705,15445,16782,16960,17208,1941,1263,1600,754,671,831,0.65694,0.0590921545346607,0.5941,0.04251809459686921,0.3089,0.10359339592101004,0.33564,0.04492909069240853,0.3392,0.03956367924528302,0.34416,0.048291492329149234,0.4298233333333333,1
26024,140000,2,2,1,40,0,0,0,0,0,0,98221,97548,98457,102811,104605,106917,3600,5000,6000,5000,4000,10000,0.7015785714285714,0.03665203978782541,0.6967714285714286,0.05125681715668184,0.7032642857142857,0.06094030896736646,0.7343642857142857,0.048632928383149664,0.7471785714285715,0.03823908990966015,0.7636928571428572,0.09353049561809627,0.724475,0
23729,220000,2,1,1,51,-2,-2,-2,-2,-2,-2,3315,2625,4863,1917,809,709,2625,4863,1917,809,709,1195,0.015068181818181817,0.7918552036199095,0.011931818181818182,1.8525714285714285,0.022104545454545453,0.3942011104256632,0.008713636363636364,0.4220135628586333,0.0036772727272727274,0.8763906056860321,0.003222727272727273,1.685472496473907,0.010786363636363637,0
29765,10000,1,3,2,36,0,0,0,0,0,0,6728,8050,9531,9904,9310,19000,1446,2017,1000,186,190,0,0.6728,0.21492271105826397,0.805,0.2505590062111801,0.9531,0.10492078480747036,0.9904,0.018780290791599354,0.931,0.02040816326530612,1.9,0.0,1.04205,0
11363,60000,2,2,2,24,1,-2,-2,-2,-1,-1,0,0,0,0,150,560,0,0,0,150,560,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0025,3.7333333333333334,0.009333333333333334,2.0892857142857144,0.0019722222222222224,1
20384,20000,1,2,2,23,0,0,0,0,0,0,15932,16965,17993,18698,19075,20498,1605,1605,1310,687,1735,0,0.7966,0.10074064775295004,0.84825,0.09460654288240496,0.89965,0.07280609125771133,0.9349,0.0367418975291475,0.95375,0.090956749672346,1.0249,0.0,0.9096749999999999,0
14630,320000,2,1,1,39,0,0,0,0,0,0,206461,117168,128832,133329,53870,13185,5000,15000,5000,5000,3000,5000,0.645190625,0.02421764885377868,0.36615,0.12802130274477674,0.4026,0.03881023348236463,0.416653125,0.037501218789610664,0.16834375,0.05568962316688324,0.041203125,0.37921880925293894,0.34002343749999997,0
24297,80000,1,3,1,41,0,0,0,0,0,0,81070,63610,58099,52599,52519,46945,2385,5028,21595,5541,1507,3062,1.013375,0.02941902059948193,0.795125,0.07904417544411256,0.7262375,0.37169314446031776,0.6574875,0.10534420806479211,0.6564875,0.028694377272986918,0.5868125,0.06522526360634785,0.7392541666666665,0
14041,500000,2,2,2,38,-1,-1,-1,-1,-1,-1,18410,-10,1429,-601,120195,976,0,1439,0,120796,981,4829,0.03682,0.0,-2e-05,-143.9,0.002858,0.0,-0.001202,-200.9916805324459,0.24039,0.008161737177087233,0.001952,4.947745901639344,0.04679966666666666,0
27527,30000,1,2,3,53,1,-2,-1,2,0,0,0,0,4070,3825,3825,0,0,4070,0,0,0,0,0.0,0.0,0.0,4070.0,0.13566666666666666,0.0,0.1275,0.0,0.1275,0.0,0.0,0.0,0.0651111111111111,2
13757,50000,1,1,2,27,0,0,0,0,0,0,49114,49907,38376,19595,19851,20256,2005,1323,840,713,727,701,0.98228,0.04082339047929307,0.99814,0.026509307311599575,0.76752,0.021888680425265792,0.3919,0.03638683337586119,0.39702,0.03662284015918593,0.40512,0.03460703001579779,0.6569966666666667,0
20975,60000,1,3,1,41,0,0,0,0,0,0,58563,58344,57920,58064,55928,57108,2826,2269,2277,2002,2081,2395,0.97605,0.04825572460427232,0.9724,0.038890031537090364,0.9653333333333334,0.0393128453038674,0.9677333333333333,0.034479195370625514,0.9321333333333334,0.037208553854956375,0.9518,0.0419380822301604,0.9609083333333333,0
25868,50000,2,2,1,45,0,0,0,0,0,0,48153,49073,12630,9215,9215,8011,2000,2022,2000,0,1000,1904,0.96306,0.0415342761614022,0.98146,0.0412039206895849,0.2526,0.1583531274742676,0.1843,0.0,0.1843,0.10851871947911014,0.16022,0.2376731993508925,0.45432333333333325,0
3596,210000,1,3,2,66,0,0,0,0,0,0,209396,136809,139411,138991,140886,143721,6510,6450,5103,5500,5307,5011,0.9971238095238095,0.031089419091100117,0.6514714285714286,0.047146021095103394,0.6638619047619048,0.03660399824977943,0.6618619047619048,0.039570907468828916,0.6708857142857143,0.03766875346024445,0.6843857142857143,0.03486616430445098,0.7215984126984126,0
15473,420000,1,2,1,37,-1,-1,0,0,0,0,3823,149793,56611,77406,79316,73995,150298,10617,25000,3034,3012,5012,0.009102380952380952,39.31415119016479,0.35665,0.07087781137970399,0.13478809523809523,0.4416102877532635,0.1843,0.0391959279642405,0.18884761904761904,0.0379746835443038,0.17617857142857143,0.06773430637205216,0.1749777777777778,0
24377,230000,1,5,2,40,2,2,2,0,0,0,119730,120912,111819,93007,92122,61583,5000,0,3700,3986,2900,1057,0.5205652173913043,0.04176062807984632,0.525704347826087,0.0,0.4861695652173913,0.03308918877829349,0.40437826086956524,0.04285698925887299,0.4005304347826087,0.03147999392110462,0.26775217391304346,0.017163827679716803,0.4341833333333333,3
3922,130000,1,1,2,25,-1,-1,-1,-1,0,0,13350,6123,2565,8975,43663,23566,6141,2572,9010,42739,5583,384,0.1026923076923077,0.46,0.0471,0.42005552833578313,0.019730769230769232,3.512670565302144,0.06903846153846153,4.762005571030641,0.33586923076923075,0.12786569864645123,0.18127692307692309,0.016294661800899602,0.12595128205128206,0
6129,420000,2,1,1,36,-1,-1,-1,-1,-1,-1,0,1493,0,11511,14916,15564,0,0,11511,14916,15564,11339,0.0,0.0,0.0035547619047619048,0.0,0.0,11511.0,0.027407142857142856,1.2958040135522544,0.035514285714285714,1.0434432823813355,0.03705714285714286,0.7285402210228733,0.017255555555555555,0
10192,240000,2,1,1,33,-1,0,0,0,0,0,30973,32008,32889,33410,34327,34500,1537,1418,939,1193,690,0,0.12905416666666666,0.049623865947760956,0.13336666666666666,0.044301424643839044,0.1370375,0.028550579221016146,0.13920833333333332,0.03570787189464232,0.14302916666666668,0.02010079529233548,0.14375,0.0,0.13757430555555553,0
23442,270000,2,1,1,40,-1,-1,-1,0,0,0,9658,8714,6425,10116,15953,19556,8781,6425,6000,8000,6000,6000,0.03577037037037037,0.9091944501967281,0.03227407407407407,0.7373192563690613,0.023796296296296298,0.933852140077821,0.03746666666666667,0.7908264136022143,0.059085185185185185,0.37610480787312733,0.07242962962962964,0.3068112088361628,0.043470370370370374,0
3723,80000,1,1,2,31,0,-1,-1,0,0,0,19824,5000,19037,12344,26344,1011,5000,19037,0,14000,0,3949,0.2478,0.25221953188054885,0.0625,3.8074,0.2379625,0.0,0.1543,1.134154244977317,0.3293,0.0,0.0126375,3.9060336300692384,0.17408333333333334,0
17529,370000,2,2,2,40,-2,-1,0,0,0,2,11403,191438,189957,188960,195476,184094,191446,7002,6854,15960,0,122400,0.030818918918918917,16.789090590195563,0.5174,0.03657581044515718,0.5133972972972973,0.03608185010291803,0.5107027027027027,0.08446232006773921,0.5283135135135135,0.0,0.49755135135135137,0.664877725509794,0.43303063063063063,1
25435,100000,2,1,2,29,0,0,0,0,0,0,94378,95809,93076,91241,62242,9565,6000,5000,4000,4000,1000,1000,0.94378,0.06357413804064506,0.95809,0.05218716404513146,0.93076,0.04297563281619322,0.91241,0.04383994037768109,0.62242,0.016066321776292535,0.09565,0.10454783063251437,0.7438516666666666,0
4583,30000,2,2,2,22,-1,3,2,0,0,2,31176,30408,29205,29090,30121,28013,0,0,1013,2400,0,1200,1.0392,0.0,1.0136,0.0,0.9735,0.034685841465502486,0.9696666666666667,0.08250257820556893,1.0040333333333333,0.0,0.9337666666666666,0.04283725413201014,0.9889611111111112,3
7300,90000,2,3,1,49,0,0,0,0,0,-1,10242,10930,10549,9421,6851,2133,2006,2012,3022,2020,2139,2006,0.1138,0.19586018355789886,0.12144444444444444,0.18408051235132664,0.11721111111111111,0.2864726514361551,0.10467777777777777,0.2144146056681881,0.07612222222222222,0.31221719457013575,0.0237,0.9404594467885607,0.09282592592592591,0
16242,210000,2,3,1,35,0,0,0,0,0,0,79662,25442,26823,32032,37457,43814,3000,1791,6000,6000,7000,5000,0.37934285714285715,0.03765910973864578,0.12115238095238096,0.07039540916594607,0.12772857142857144,0.2236886254333967,0.15253333333333333,0.18731268731268733,0.17836666666666667,0.18688095683049896,0.20863809523809523,0.11411877482083352,0.19462698412698412,0
28735,200000,2,3,1,29,-1,-1,-2,-2,-2,-1,161,0,0,0,0,1063,0,0,0,0,1063,1089,0.000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,0.005315,1.024459078080903,0.00102,0
21340,300000,1,3,1,53,-2,-2,-2,-2,-2,-2,-3,-3,-3,580,992,1205,0,0,583,992,1205,96,-1e-05,-0.0,-1e-05,-0.0,-1e-05,-194.33333333333334,0.0019333333333333333,1.710344827586207,0.0033066666666666665,1.2147177419354838,0.004016666666666667,0.07966804979253111,0.0015377777777777777,0
15339,150000,2,2,1,36,0,0,0,0,0,0,339351,133681,100683,147127,79942,71976,7000,3500,3000,5242,3009,4000,2.26234,0.02062760976098494,0.8912066666666667,0.026181731136062716,0.67122,0.029796489973481124,0.9808466666666666,0.0356290823574191,0.5329466666666667,0.03763978884691401,0.47984,0.05557408024897188,0.9697333333333334,0
16329,120000,2,3,1,37,0,0,0,2,0,0,19821,20836,23562,22890,23189,23521,1651,3377,0,976,855,1011,0.165175,0.0832954946773624,0.17363333333333333,0.16207525436744097,0.19635,0.0,0.19075,0.042638706858890346,0.19324166666666667,0.03687093018241407,0.19600833333333334,0.042982866374728965,0.18585972222222222,1
22533,340000,2,2,1,45,0,0,0,0,-1,-1,284099,286067,290374,5329,5029,7079,11000,10005,5336,5036,38592,4448,0.835585294117647,0.0387188972858053,0.8413735294117647,0.03497432419677907,0.8540411764705882,0.018376300908483544,0.015673529411764704,0.9450178269844248,0.014791176470588235,7.673891429707695,0.02082058823529412,0.6283373357818901,0.43038088235294114,0
21773,180000,2,1,2,26,0,0,0,0,0,0,60258,51699,48469,49553,49772,50829,2130,2200,2200,2000,2000,2100,0.33476666666666666,0.03534800358458628,0.2872166666666667,0.04255401458442136,0.26927222222222225,0.04538983680290495,0.27529444444444445,0.04036082578249551,0.2765111111111111,0.04018323555412682,0.2823833333333333,0.04131499734403588,0.28757407407407404,0
2132,50000,1,2,2,42,0,0,0,0,0,0,47691,48738,48565,48301,50851,51153,3304,2300,2000,3500,3000,4000,0.95382,0.06927931894906796,0.97476,0.047191103451105915,0.9713,0.04118192113662102,0.96602,0.07246226786194902,1.01702,0.05899588995299994,1.02306,0.07819678220241237,0.98433,0
11526,420000,1,2,1,41,-1,-1,-1,-1,-1,-1,16657,2578,523,1855,14539,7647,2590,525,1864,14611,7685,26477,0.03965952380952381,0.155490184306898,0.0061380952380952385,0.20364623739332816,0.0012452380952380953,3.5640535372848947,0.004416666666666667,7.87654986522911,0.034616666666666664,0.5285783066235642,0.018207142857142856,3.462403556950438,0.017380555555555555,0
16306,50000,2,2,1,33,1,2,0,0,-2,-2,7642,3273,4166,0,0,0,0,1000,0,0,0,0,0.15284,0.0,0.06546,0.30553009471432935,0.08332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05027,2
14875,130000,2,2,2,30,0,0,0,0,-2,-2,126834,128882,15621,0,0,0,5802,1000,0,0,0,0,0.9756461538461538,0.04574483182742798,0.9914,0.00775903539671948,0.12016153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34786794871794874,0
27001,110000,1,1,2,30,0,0,0,0,2,2,60290,61688,63100,70391,68661,77511,3000,3000,9000,0,10000,3000,0.5480909090909091,0.049759495770442856,0.5608,0.048631824666061474,0.5736363636363636,0.14263074484944532,0.6399181818181818,0.0,0.6241909090909091,0.14564308705087314,0.7046454545454546,0.038704183922282,0.6085469696969698,2
29942,50000,1,2,2,45,0,0,0,0,2,0,20638,19834,19387,22574,20483,20121,1314,1340,5000,0,729,793,0.41276,0.06366896017055916,0.39668,0.067560754260361,0.38774,0.25790478155465,0.45148,0.0,0.40966,0.03559048967436411,0.40242,0.03941156006162715,0.4101233333333334,1
7620,50000,1,3,2,23,0,0,0,0,0,0,47033,43512,32287,34156,14618,3648,1707,1318,496,1076,708,20027,0.94066,0.03629366614929943,0.87024,0.030290494576208863,0.64574,0.015362220088580543,0.68312,0.0315025178592341,0.29236,0.048433438226843616,0.07296,5.489857456140351,0.58418,0
27847,80000,2,1,2,27,0,0,0,0,0,0,82150,80163,81296,81624,81614,78268,3463,3600,3624,3200,3100,6200,1.026875,0.04215459525258673,1.0020375,0.04490849893342315,1.0162,0.044577839008069275,1.0203,0.039204155640497895,1.020175,0.03798367927071336,0.97835,0.0792150048551132,1.01065625,0
12513,140000,2,1,1,34,1,-2,-2,-2,-2,-1,0,401,3930,3951,0,12555,401,3930,3951,0,12555,0,0.0,401.0,0.002864285714285714,9.800498753117207,0.02807142857142857,1.0053435114503817,0.02822142857142857,0.0,0.0,12555.0,0.08967857142857143,0.0,0.024805952380952383,1
2875,20000,1,2,2,25,0,0,0,0,0,0,13610,14160,15200,14800,17800,10000,1360,1400,0,3000,200,0,0.6805,0.09992652461425422,0.708,0.09887005649717515,0.76,0.0,0.74,0.20270270270270271,0.89,0.011235955056179775,0.5,0.0,0.7130833333333335,0
23518,200000,2,2,2,34,0,-1,-1,-1,-2,-2,13112,13011,12000,0,0,0,13011,12000,0,0,0,107918,0.06556,0.9922971323978036,0.065055,0.9222965183306433,0.06,0.0,0.0,0.0,0.0,0.0,0.0,107918.0,0.03176916666666666,0
6025,210000,2,2,2,29,1,1,-2,-2,-1,0,1767,-3355,-3987,-1987,1697,4347,0,0,2000,4000,3000,5000,0.008414285714285714,0.0,-0.015976190476190477,-0.0,-0.018985714285714286,-0.5016302984700276,-0.009461904761904762,-2.0130850528434827,0.008080952380952381,1.7678255745433118,0.0207,1.1502185415228894,-0.0012047619047619047,2
18163,260000,1,1,2,32,-1,-1,-1,2,-1,0,2112,728,100,100,499,499,733,100,0,499,0,0,0.008123076923076924,0.3470643939393939,0.0028,0.13736263736263737,0.0003846153846153846,0.0,0.0003846153846153846,4.99,0.0019192307692307692,0.0,0.0019192307692307692,0.0,0.002588461538461538,1
