id,limit_bal,sex,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,util_1,pay_ratio_1,util_2,pay_ratio_2,util_3,pay_ratio_3,util_4,pay_ratio_4,util_5,pay_ratio_5,util_6,pay_ratio_6,avg_util,misspay_cnt,target
1363,260000,2,2,1,37,2,2,2,0,0,0,244738,251351,244949,248273,119124,132619,12000,0,11000,4321,20000,27,0.9413,0.04903202608503788,0.9667346153846154,0.0,0.9421115384615385,0.04490730723538369,0.9548961538461539,0.01740422840985528,0.4581692307692308,0.1678922803129512,0.5100730769230769,0.0002035907373754892,0.7955474358974359,3,1
8479,50000,2,1,2,24,-1,-1,-1,-1,-1,-1,1303,1303,748,1693,1138,748,1303,748,1693,1138,895,1528,0.02606,1.0,0.02606,0.5740598618572524,0.01496,2.263368983957219,0.03386,0.6721795629060838,0.02276,0.7864674868189807,0.01496,2.0427807486631018,0.023110000000000002,0,0
10124,50000,1,2,2,33,0,0,0,0,0,0,48355,49715,49736,17599,16753,10582,2140,1161,510,503,500,1000,0.9671,0.04425602316203081,0.9943,0.02335311274263301,0.99472,0.010254141869068683,0.35198,0.028581169384624128,0.33506,0.029845400823733062,0.21164,0.0945000945000945,0.6424666666666666,0,0
11130,20000,1,2,2,22,0,-1,0,0,0,0,19666,20076,19875,19659,19310,16286,20700,2000,800,465,1000,0,0.9833,1.0525780534933387,1.0038,0.09962143853357243,0.99375,0.04025157232704402,0.98295,0.023653288570120556,0.9655,0.05178663904712584,0.8143,0.0,0.9572666666666666,0,0
17632,420000,2,1,2,30,0,0,0,0,0,0,46209,26552,15189,13787,9199,4405,1543,2005,5000,2000,1000,240,0.11002142857142858,0.03339176350927309,0.06321904761904762,0.07551220247062368,0.03616428571428571,0.3291855948383699,0.032826190476190474,0.14506419090447523,0.02190238095238095,0.10870746820306555,0.010488095238095237,0.05448354143019296,0.04577023809523809,0,0
16518,40000,1,2,2,24,4,3,2,3,2,2,38344,37433,38862,39125,39408,40925,0,2335,1200,1225,2300,1396,0.9586,0.0,0.935825,0.06237811556647878,0.97155,0.030878493129535278,0.978125,0.031309904153354634,0.9852,0.05836378400324807,1.023125,0.03411117898594991,0.9754041666666667,6,1
24973,50000,1,1,1,37,0,0,0,-2,-2,-2,29294,30400,0,0,0,0,2000,500,0,0,0,0,0.58588,0.06827336655970506,0.608,0.01644736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19898000000000002,0,0
12096,120000,1,1,2,29,0,0,0,0,0,0,25602,30156,33632,36574,38985,40339,5000,4000,3500,3000,2000,5036,0.21335,0.19529724240293728,0.2513,0.13264358668258389,0.28026666666666666,0.10406755470980018,0.30478333333333335,0.08202548258325587,0.324875,0.05130178273695011,0.33615833333333334,0.12484196435211582,0.2851222222222222,0,0
6235,80000,1,2,1,31,0,0,0,0,0,0,70664,62223,26400,27201,27363,-4000,2036,1500,1201,1500,2000,2000,0.8833,0.028812408015396807,0.7777875,0.024106841521623838,0.33,0.045492424242424244,0.3400125,0.05514503143266792,0.3420375,0.07309140079669627,-0.05,-0.5,0.4371895833333333,0,0
19675,500000,2,1,2,38,-2,-2,-2,-2,-2,-2,2937,5242,17840,11303,6943,16409,5242,17840,11642,6943,16409,3362,0.005874,1.7848144364998297,0.010484,3.403281190385349,0.03568,0.6525784753363228,0.022606,0.6142617004335132,0.013886,2.3633875846176005,0.032818,0.20488756170394296,0.020224666666666665,0,0
3509,210000,2,1,2,33,-1,2,2,-1,-1,-1,970,2273,1303,5385,1814,0,1303,3,5387,1814,0,0,0.004619047619047619,1.3432989690721648,0.010823809523809524,0.0013198416190057193,0.006204761904761905,4.1343054489639295,0.025642857142857144,0.3368616527390901,0.008638095238095238,0.0,0.0,0.0,0.00932142857142857,2,0
8919,200000,1,3,2,30,0,0,0,0,0,0,111053,112269,76726,72487,74108,67036,5020,4005,2800,3300,3000,2700,0.555265,0.045203641504506856,0.561345,0.03567324907142666,0.38363,0.036493496337616976,0.362435,0.04552540455529957,0.37054,0.04048145949155287,0.33518,0.04027686616146548,0.42806583333333337,0,0
21089,40000,1,5,2,37,0,0,0,0,-1,0,36712,37403,18688,-620,32760,12500,1596,1006,0,17000,2000,780,0.9178,0.04347352364349531,0.935075,0.026896238269657514,0.4672,0.0,-0.0155,-27.419354838709676,0.819,0.06105006105006105,0.3125,0.0624,0.5726791666666667,0,0
13963,30000,2,3,1,54,2,2,2,0,0,2,23498,26400,25682,26155,27972,27374,3600,0,1200,2400,0,2300,0.7832666666666667,0.15320452804494,0.88,0.0,0.8560666666666666,0.04672533291799704,0.8718333333333333,0.09176065761804626,0.9324,0.0,0.9124666666666666,0.08402133411266165,0.8726722222222224,4,1
14750,340000,2,1,2,29,-1,-1,-1,2,0,0,2688,11432,12411,9119,29280,23093,11486,12824,10,29047,6153,3523,0.007905882352941176,4.273065476190476,0.033623529411764705,1.1217634709587123,0.036502941176470585,0.0008057368463459834,0.026820588235294117,3.185327338523961,0.08611764705882353,0.21014344262295082,0.06792058823529412,0.1525570519204954,0.043148529411764704,1,0
24088,90000,1,1,2,27,0,0,0,2,0,0,84404,86109,92140,88296,88357,85506,3100,8100,0,3200,3000,3500,0.9378222222222222,0.03672811715084593,0.9567666666666667,0.09406682228338502,1.0237777777777777,0.0,0.9810666666666666,0.03624173235480656,0.9817444444444444,0.033953167264619666,0.9500666666666666,0.04093280003742428,0.971874074074074,1,0
25381,90000,2,2,1,27,0,0,0,0,0,0,91367,64482,32037,14589,10237,10066,2121,1357,1037,243,244,226,1.015188888888889,0.023214070725754377,0.7164666666666667,0.021044632610651034,0.35596666666666665,0.03236882354777289,0.1621,0.016656384947563233,0.11374444444444444,0.02383510794177982,0.11184444444444444,0.02245181800119213,0.4125518518518519,0,0
20488,110000,1,1,2,26,0,0,0,0,0,0,101860,99782,98236,92879,75216,76778,3577,4416,2972,2756,2839,2472,0.926,0.03511682701747496,0.9071090909090909,0.04425647912449139,0.8930545454545454,0.030253674823893482,0.8443545454545455,0.02967301542867602,0.6837818181818182,0.037744628802382475,0.6979818181818181,0.032196723019614994,0.825380303030303,0,0
27426,350000,1,2,1,36,0,0,-1,0,-1,-1,32596,16666,32597,16666,16666,32809,1000,32597,1000,16666,32809,526,0.09313142857142857,0.030678610872499693,0.04761714285714286,1.9558982359294372,0.09313428571428571,0.03067766972420775,0.04761714285714286,1.0,0.04761714285714286,1.96861874474979,0.09374,0.01603218629034716,0.07047619047619048,0,1
11757,30000,1,2,3,45,0,-1,-1,0,0,-2,3390,390,780,780,0,0,390,780,0,0,0,0,0.113,0.11504424778761062,0.013,2.0,0.026,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.029666666666666664,0,0
28333,420000,2,2,1,34,0,0,0,0,-1,-1,49256,48264,45983,41494,41065,40666,4000,2650,1043,42000,40666,48424,0.11727619047619048,0.08120838070488874,0.11491428571428572,0.05490634841703962,0.10948333333333334,0.022682295630994064,0.09879523809523809,1.0121945341495155,0.09777380952380953,0.9902836965785949,0.09682380952380952,1.1907736192396596,0.10584444444444445,0,0
15826,20000,2,2,2,26,0,0,0,0,0,0,16932,17938,18798,19347,8007,4890,1596,1456,1005,160,98,0,0.8466,0.09425939050318922,0.8969,0.08116846917159104,0.9399,0.053463134375997444,0.96735,0.008270016023156045,0.40035,0.012239290620706882,0.2445,0.0,0.7159333333333334,0,0
11608,240000,1,2,2,46,-2,-2,-2,-2,-2,-2,2995,3808,5736,3328,3901,3413,4028,7266,3422,5020,3517,57,0.012479166666666666,1.3449081803005007,0.015866666666666668,1.9080882352941178,0.0239,0.5965829846582985,0.013866666666666666,1.5084134615384615,0.016254166666666667,0.9015637016149706,0.014220833333333334,0.01670084969235277,0.016097916666666667,0,0
28150,50000,2,3,1,49,2,2,2,0,0,0,47934,48950,47891,98284,19950,20007,2100,0,5400,1000,900,1000,0.95868,0.04381023907873326,0.979,0.0,0.95782,0.11275605019732308,1.96568,0.010174596068536079,0.399,0.045112781954887216,0.40014,0.049982506122857,0.9433866666666667,3,0
21049,100000,1,2,1,38,-1,-1,-1,2,0,0,7798,864,3302,2430,805,3415,864,2438,821,1,3110,2206,0.07798,0.11079764042062067,0.00864,2.821759259259259,0.03302,0.24863718958207148,0.0243,0.00041152263374485596,0.00805,3.8633540372670807,0.03415,0.6459736456808199,0.03102333333333333,1,1
24983,240000,1,1,1,43,0,0,0,0,0,2,67120,68473,69899,71946,75425,74377,2200,2263,2930,5000,0,3000,0.2796666666666667,0.032777115613825986,0.2853041666666667,0.03304952316971653,0.2912458333333333,0.04191762400034335,0.299775,0.06949656686959664,0.31427083333333333,0.0,0.30990416666666665,0.04033504981378652,0.2966944444444444,1,0
11018,50000,2,1,2,23,-1,-1,-1,-1,0,-1,1050,1050,974,1224,1224,1025,1050,974,1300,1050,1025,1050,0.021,1.0,0.021,0.9276190476190476,0.01948,1.3347022587268993,0.02448,0.8578431372549019,0.02448,0.8374183006535948,0.0205,1.024390243902439,0.021823333333333333,0,0
451,380000,1,1,1,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
16301,400000,2,2,1,32,0,0,0,0,0,0,183339,179701,179979,89317,59413,65890,10016,7473,6151,2000,7015,45,0.4583475,0.05463103867698635,0.4492525,0.041585745210099,0.4499475,0.03417620944665767,0.2232925,0.022392153789312225,0.1485325,0.11807180246747345,0.164725,0.0006829564425557748,0.31568291666666665,0,0
19492,30000,2,2,1,41,0,0,0,0,0,0,25735,27001,28261,29337,26189,21715,2000,2000,2000,500,1000,500,0.8578333333333333,0.07771517388770158,0.9000333333333334,0.07407133069145587,0.9420333333333333,0.07076890414351934,0.9779,0.017043324129938302,0.8729666666666667,0.03818397036923899,0.7238333333333333,0.023025558369790467,0.8790999999999999,0,0
6857,360000,2,1,2,29,-2,-2,-2,-2,-2,-2,5041,7485,4480,3260,3884,4352,2500,7740,3260,3884,4352,4509,0.014002777777777777,0.4959333465582226,0.020791666666666667,1.034068136272545,0.012444444444444444,0.7276785714285714,0.009055555555555556,1.1914110429447853,0.01078888888888889,1.1204943357363544,0.012088888888888889,1.0360753676470589,0.013195370370370371,0,0
25191,20000,2,2,2,22,0,0,2,2,2,2,4400,4883,2829,3920,1997,1317,4500,0,1700,0,100,0,0.22,1.0227272727272727,0.24415,0.0,0.14145,0.6009190526687875,0.196,0.0,0.09985,0.0500751126690035,0.06585,0.0,0.16121666666666667,4,1
27920,80000,2,1,2,27,-1,3,2,2,2,0,2127,1948,1770,3104,2946,2844,0,0,1400,0,57,816,0.0265875,0.0,0.02435,0.0,0.022125,0.7909604519774012,0.0388,0.0,0.036825,0.019348268839103868,0.03555,0.2869198312236287,0.03070625,4,0
3638,20000,1,2,1,34,0,0,0,0,0,0,17179,17815,9519,10469,14272,15033,1300,1500,1415,4000,1000,1000,0.85895,0.07567378776413063,0.89075,0.08419870895312939,0.47595,0.14865006828448366,0.52345,0.3820804279300793,0.7136,0.07006726457399103,0.75165,0.06652032195835827,0.7023916666666666,0,1
28028,240000,2,2,1,32,1,-2,-2,-1,-1,-1,0,0,0,262,0,1389,0,0,262,0,1389,0,0.0,0.0,0.0,0.0,0.0,262.0,0.0010916666666666666,0.0,0.0,1389.0,0.0057875,0.0,0.0011465277777777778,1,0
14748,60000,2,2,2,26,0,0,0,0,0,0,53986,47413,36527,28170,28963,29456,2050,2011,1200,1400,1200,800,0.8997666666666667,0.03797280776497611,0.7902166666666667,0.04241452766118997,0.6087833333333333,0.03285241054562379,0.4695,0.04969826056088037,0.4827166666666667,0.04143217208162138,0.49093333333333333,0.027159152634437807,0.6236527777777778,0,0
3368,90000,2,2,1,48,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,0.003511111111111111,1.0,0.003511111111111111,1.0,0.003511111111111111,1.0,0.003511111111111111,1.0,0.003511111111111111,1.0,0.003511111111111111,1.0,0.003511111111111111,0,1
22438,280000,2,2,2,37,-1,-1,-1,-1,-1,-1,12693,13214,13466,12619,13985,12603,13214,13466,12619,13985,12603,16921,0.045332142857142856,1.0410462459623415,0.04719285714285714,1.0190706826093536,0.048092857142857146,0.9371008465765632,0.045067857142857146,1.1082494650923211,0.04994642857142857,0.9011798355380765,0.045010714285714286,1.3426168372609697,0.04677380952380952,0,0
26692,30000,1,2,2,26,1,2,0,0,0,0,21871,21222,22555,23874,14500,16500,0,1681,2000,2000,2000,2000,0.7290333333333333,0.0,0.7074,0.07921025351050796,0.7518333333333334,0.08867213478164487,0.7958,0.08377314233056882,0.48333333333333334,0.13793103448275862,0.55,0.12121212121212122,0.6695666666666668,2,0
28570,200000,2,1,1,29,-1,-1,-1,-1,-1,-1,188,2210,2451,3043,1542,0,2215,2451,3043,1542,0,0,0.00094,11.78191489361702,0.01105,1.1090497737556562,0.012255,1.2415340677274582,0.015215,0.5067367729214591,0.00771,0.0,0.0,0.0,0.007861666666666668,0,0
18730,210000,2,2,2,29,0,0,0,0,0,0,52143,53182,54331,55827,57295,58571,2500,2600,3000,3000,2200,2300,0.2483,0.047945074123084595,0.25324761904761905,0.048888721747959836,0.2587190476190476,0.05521709521267785,0.26584285714285716,0.05373743887366328,0.2728333333333333,0.038397765948163014,0.27890952380952383,0.039268580014000104,0.2629753968253968,0,0
6260,80000,1,2,2,32,1,2,0,0,0,-2,82212,79682,28242,21400,0,0,7,1200,1408,0,0,0,1.02765,8.51457208193451e-05,0.996025,0.015059862955247107,0.353025,0.04985482614545712,0.2675,0.0,0.0,0.0,0.0,0.0,0.44070000000000004,2,0
8614,170000,2,2,1,33,-1,-1,-1,-1,-1,-1,1870,0,400,1000,0,1243,0,400,1000,0,1243,6912,0.011,0.0,0.0,400.0,0.002352941176470588,2.5,0.0058823529411764705,0.0,0.0,1243.0,0.007311764705882353,5.560740144810941,0.004424509803921568,0,0
23166,70000,2,3,1,35,2,-1,0,0,0,0,1183,41263,40206,42184,43182,42674,41263,2500,2468,1466,1328,1501,0.0169,34.879966187658496,0.5894714285714285,0.06058696653175969,0.5743714285714285,0.06138387305377307,0.6026285714285714,0.034752512801062015,0.6168857142857143,0.030753554721874854,0.6096285714285714,0.035173642030276044,0.501647619047619,1,1
15054,20000,1,2,2,34,0,0,0,0,0,0,17809,15650,16691,17903,18318,19033,1300,1300,1500,1000,1000,1000,0.89045,0.0729967993711045,0.7825,0.08306709265175719,0.83455,0.0898687915643161,0.89515,0.05585656035301346,0.9159,0.054591112566874114,0.95165,0.05254032469920664,0.8783666666666666,0,0
19191,50000,2,2,1,47,0,0,0,0,0,0,27121,53680,20476,21781,17792,16657,2000,1700,2000,1000,702,600,0.54242,0.07374359352531248,1.0736,0.03166915052160954,0.40952,0.09767532721234616,0.43562,0.045911574307883014,0.35584,0.03945593525179856,0.33314,0.03602089211742811,0.5250233333333334,0,0
19966,270000,2,2,1,36,0,0,0,0,0,0,73953,68207,55382,46629,28115,12847,5168,5010,2005,2000,2000,2000,0.2739,0.06988222249266426,0.2526185185185185,0.07345287140616066,0.2051185185185185,0.03620309847965043,0.1727,0.04289176263698557,0.10412962962962963,0.07113640405477503,0.04758148148148148,0.15567836849069822,0.176008024691358,0,0
6801,20000,1,3,1,50,2,2,2,0,0,0,15089,17037,17457,17868,18428,19120,2200,1000,1000,1000,1000,900,0.75445,0.1458015773079727,0.85185,0.05869577977343429,0.87285,0.057283611158847454,0.8934,0.05596597268860533,0.9214,0.05426524853483829,0.956,0.04707112970711297,0.8749916666666667,3,1
4148,20000,1,3,1,26,3,2,3,2,0,0,10135,11926,11448,10970,11636,12442,2100,0,0,1000,1000,0,0.50675,0.2072027627035027,0.5963,0.0,0.5724,0.0,0.5485,0.09115770282588878,0.5818,0.08594018563080097,0.6221,0.0,0.5713083333333334,4,1
12804,150000,1,3,1,52,0,0,0,0,0,0,88812,90649,92499,94364,97589,99921,2564,2616,2647,4000,3158,2215,0.59208,0.028869972526235195,0.6043266666666667,0.028858564352612824,0.61666,0.02861652558406037,0.6290933333333333,0.04238904667034039,0.6505933333333334,0.032360204531248396,0.66614,0.022167512334744448,0.6264822222222223,0,1
15448,20000,1,2,2,26,0,0,2,2,0,0,15481,18004,19121,18521,18615,19015,3100,1700,0,700,700,860,0.77405,0.20024546217944578,0.9002,0.09442346145301045,0.95605,0.0,0.92605,0.03779493547864586,0.93075,0.037604082728982004,0.95075,0.045227452011569816,0.9063083333333334,2,1
26347,230000,2,1,1,28,1,2,0,0,0,0,207128,195825,199659,157434,160009,155825,6300,9264,6116,6128,5765,5956,0.9005565217391305,0.03041597466301031,0.8514130434782609,0.047307545001914975,0.8680826086956521,0.030632227948652453,0.6844956521739131,0.0389242476212254,0.6956913043478261,0.03602922335618621,0.6775,0.03822236483234397,0.7796231884057971,2,1
22094,80000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
18525,190000,2,3,2,24,0,0,0,0,-1,0,54186,55466,57358,10890,287,49983,2000,2700,1100,287,49696,2000,0.28518947368421055,0.036909902926955306,0.2919263157894737,0.04867846969314535,0.3018842105263158,0.01917779559956763,0.05731578947368421,0.0263544536271809,0.0015105263157894737,173.1567944250871,0.26306842105263156,0.04001360462557269,0.20014912280701755,0,0
21340,300000,1,3,1,53,-2,-2,-2,-2,-2,-2,-3,-3,-3,580,992,1205,0,0,583,992,1205,96,-1e-05,-0.0,-1e-05,-0.0,-1e-05,-194.33333333333334,0.0019333333333333333,1.710344827586207,0.0033066666666666665,1.2147177419354838,0.004016666666666667,0.07966804979253111,0.0015377777777777777,0,0
4080,230000,2,2,1,42,-1,-1,-1,-1,-1,-1,6946,120,8794,2095,129,303,500,16000,9100,7400,7500,8100,0.0302,0.07198387561186294,0.0005217391304347826,133.33333333333334,0.03823478260869565,1.0347964521264499,0.009108695652173914,3.532219570405728,0.0005608695652173913,58.13953488372093,0.001317391304347826,26.73267326732673,0.01332391304347826,0,0
17226,170000,2,2,2,23,0,-1,0,0,0,0,8806,32192,32555,32292,32372,31202,32192,1608,2301,2379,2202,2688,0.0518,3.6556893027481263,0.18936470588235293,0.049950298210735586,0.1915,0.07068038703732146,0.18995294117647057,0.07367149758454106,0.1904235294117647,0.0680217471889287,0.18354117647058824,0.0861483238253958,0.1660970588235294,0,0
23842,260000,2,3,1,65,0,0,0,0,0,0,225028,188891,174617,178214,182251,186144,8165,6500,6500,7000,7000,7500,0.8654923076923077,0.036284373500186644,0.7265038461538461,0.034411380108104676,0.6716038461538462,0.037224325237519826,0.6854384615384616,0.03927862008596406,0.7009653846153846,0.03840856840291686,0.7159384615384615,0.04029138731304796,0.7276570512820513,0,0
9075,30000,2,3,1,33,2,2,2,2,2,2,27126,29970,29192,31103,31771,30404,3600,0,2700,1300,0,1300,0.9042,0.13271400132714,0.999,0.0,0.9730666666666666,0.09249109345026034,1.0367666666666666,0.04179661125936405,1.0590333333333333,0.0,1.0134666666666667,0.04275753190369688,0.997588888888889,6,0
28121,180000,2,1,1,44,0,0,0,0,0,0,138701,140009,143053,145695,143705,133883,5100,5297,5128,4869,4960,5177,0.7705611111111111,0.03676974210712251,0.7778277777777778,0.03783328214614775,0.7947388888888889,0.03584685396321643,0.8094166666666667,0.03341912900236796,0.7983611111111111,0.03451515256950002,0.7437944444444444,0.03866809079569475,0.78245,0,0
10174,360000,1,1,1,57,-1,-1,-1,-1,-1,-1,2505,4070,3307,0,380,2566,4070,3307,0,380,2566,166,0.006958333333333334,1.624750499001996,0.011305555555555555,0.8125307125307125,0.009186111111111112,0.0,0.0,380.0,0.0010555555555555555,6.752631578947368,0.007127777777777778,0.0646921278254092,0.005938888888888889,0,0
8276,200000,2,3,1,27,1,2,2,2,3,4,104307,101788,110000,115000,120000,127640,0,10000,5000,5000,7661,6608,0.521535,0.0,0.50894,0.0982434078673321,0.55,0.045454545454545456,0.575,0.043478260869565216,0.6,0.06384166666666667,0.6382,0.05177060482607333,0.5656125,6,0
2631,240000,1,1,2,32,0,0,0,0,0,0,240790,224497,213580,191771,166239,146584,6892,7866,5602,6118,6023,27064,1.0032916666666667,0.028622451098467543,0.9354041666666667,0.03503833013358753,0.8899166666666667,0.026229047663638917,0.7990458333333333,0.03190263387060609,0.6926625,0.03623096866559592,0.6107666666666667,0.18463133766304646,0.8218479166666667,0,0
11576,230000,1,1,1,39,0,0,0,0,0,0,18835,22319,18732,11986,13596,7469,10005,8737,4000,8000,3000,5891,0.08189130434782609,0.5311919299177064,0.09703913043478261,0.39146019086876654,0.08144347826086956,0.21353833013025839,0.052113043478260866,0.6674453529117303,0.05911304347826087,0.22065313327449249,0.03247391304347826,0.7887267371803455,0.06734565217391303,0,0
21155,490000,1,1,2,41,0,0,0,0,0,0,345075,354273,57454,59860,29377,30478,10000,4000,3500,978,1500,3500,0.704234693877551,0.0289792074186771,0.7230061224489795,0.01129072777208537,0.1172530612244898,0.060918299857277126,0.12216326530612245,0.016338122285332442,0.0599530612244898,0.051060353337645095,0.0622,0.1148369315571888,0.29813503401360547,0,0
16364,260000,2,1,1,36,-1,-1,-1,-1,-1,-1,416,416,416,3541,416,416,416,416,3541,416,416,1644,0.0016,1.0,0.0016,1.0,0.0016,8.51201923076923,0.013619230769230769,0.11748093758825191,0.0016,1.0,0.0016,3.951923076923077,0.0036032051282051288,0,0
19850,290000,2,1,2,34,0,0,0,0,0,0,21849,9318,7964,10335,12000,13463,1500,2016,5000,2000,1463,3365,0.07534137931034483,0.06865302759851709,0.03213103448275862,0.2163554410817772,0.027462068965517242,0.6278252134605726,0.03563793103448276,0.1935171746492501,0.041379310344827586,0.12191666666666667,0.04642413793103448,0.24994429176260863,0.04306264367816092,0,0
23168,260000,2,1,1,36,0,0,-1,-1,0,0,10942,7045,246,7156,7164,3677,3000,246,7178,5164,1209,1209,0.04208461538461539,0.2741729117163224,0.027096153846153846,0.03491838183108588,0.0009461538461538461,29.178861788617887,0.027523076923076924,0.7216321967579653,0.027553846153846154,0.16876046901172528,0.014142307692307692,0.32880065270601033,0.02322435897435898,0,0
28383,80000,2,3,1,31,0,0,2,0,0,0,56195,60067,58535,59730,61236,70617,4808,0,2169,2500,10400,0,0.7024375,0.08555921345315419,0.7508375,0.0,0.7316875,0.03705475356624242,0.746625,0.04185501423070484,0.76545,0.1698347377359723,0.8827125,0.0,0.7632916666666666,1,0
1884,80000,2,3,2,65,0,0,0,0,0,0,84985,84247,81619,30095,20639,7849,4000,2048,1300,1700,401,180,1.0623125,0.04706712949344002,1.0530875,0.02430947096039028,1.0202375,0.015927663901787573,0.3761875,0.05648778866921415,0.2579875,0.019429235912592664,0.0981125,0.022932857688877564,0.6446541666666666,0,0
9126,500000,2,1,2,44,-2,-2,-2,-2,-2,-2,0,5218,3981,0,3672,7617,5218,3981,0,3672,7617,2691,0.0,5218.0,0.010436,0.7629359908010732,0.007962,0.0,0.0,3672.0,0.007344,2.0743464052287583,0.015234,0.3532886963371406,0.006829333333333333,0,0
8097,240000,1,1,1,30,0,0,0,0,0,0,240770,243509,228735,198585,202762,202932,9000,8009,7100,7324,7200,7074,1.0032083333333333,0.03738007226813972,1.0146208333333333,0.0328899547860654,0.9530625,0.0310402867947625,0.8274375,0.036880932598131785,0.8448416666666667,0.03550961225476174,0.84555,0.034858967535923366,0.9147868055555556,0,0
28742,50000,2,1,2,29,0,0,0,0,0,0,28889,21803,20990,16236,9759,8789,1368,1330,1160,330,314,364,0.57778,0.047353664024369135,0.43606,0.06100077970921433,0.4198,0.055264411624583135,0.32472,0.02032520325203252,0.19518,0.032175427810226455,0.17578,0.04141540562066219,0.35488666666666663,0,0
3699,360000,1,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6023,210000,2,1,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
24133,50000,1,2,2,29,1,2,2,2,2,2,38916,37990,42382,43190,42198,46572,0,5000,1800,0,5232,1800,0.77832,0.0,0.7598,0.13161358252171623,0.84764,0.04247086027086971,0.8638,0.0,0.84396,0.12398691881131807,0.93144,0.03864983251739242,0.8374933333333333,6,1
17038,20000,2,1,2,24,0,0,-1,-1,-1,2,19000,15114,5831,14784,961,311,1000,5831,14784,961,0,15735,0.95,0.05263157894736842,0.7557,0.3858012438798465,0.29155,2.5354141656662663,0.7392,0.06500270562770563,0.04805,0.0,0.01555,50.59485530546624,0.466675,1,0
6143,500000,1,1,1,56,0,0,0,0,0,0,87161,89009,92651,93725,95517,97581,3248,5140,3510,3461,3646,3770,0.174322,0.03726437282729661,0.178018,0.05774696940758799,0.185302,0.037884102708011784,0.18745,0.036927180581488396,0.191034,0.03817121559512966,0.195162,0.038634570254455276,0.18521466666666667,0,0
21157,280000,1,1,1,37,2,-1,-1,-1,-2,-1,1405,1549,1504,0,0,2949,1549,1504,0,0,2949,2838,0.0050178571428571425,1.102491103202847,0.005532142857142857,0.9709489993544222,0.005371428571428571,0.0,0.0,0.0,0.0,2949.0,0.010532142857142858,0.9623601220752798,0.0044089285714285715,1,0
19550,360000,2,1,2,32,0,0,0,0,0,0,11358,17580,17416,14789,11800,21831,7079,7000,5000,0,11831,13000,0.03155,0.623261137524212,0.04883333333333333,0.3981797497155859,0.048377777777777776,0.287092328892972,0.04108055555555556,0.0,0.03277777777777778,1.0026271186440678,0.06064166666666667,0.5954834867848472,0.043876851851851854,0,1
26998,210000,1,2,1,37,0,0,0,0,0,0,41030,40120,51591,67772,71846,68876,3012,15065,30002,5023,2149,3041,0.19538095238095238,0.0734097002193517,0.19104761904761905,0.3754985044865404,0.24567142857142857,0.5815355391444245,0.3227238095238095,0.07411615416396151,0.3421238095238095,0.029911198953316818,0.3279809523809524,0.04415180904814449,0.27082142857142855,0,0
28827,90000,2,2,1,40,0,0,2,0,0,0,89789,88337,85248,86483,87765,85855,7069,0,3500,3500,3500,3200,0.9976555555555555,0.07872902025860629,0.9815222222222222,0.0,0.9472,0.04105668168168168,0.9609222222222222,0.040470381462252694,0.9751666666666666,0.03987922292485615,0.9539444444444445,0.03727214489546328,0.9694018518518518,1,0
14612,150000,1,2,2,28,0,0,0,0,0,0,95322,96903,94682,89207,46259,50504,3216,2338,2653,2001,5012,2058,0.63548,0.03373827657833449,0.64602,0.024127220003508663,0.6312133333333333,0.02802010941889694,0.5947133333333333,0.022430975147690203,0.30839333333333335,0.10834648392745196,0.33669333333333334,0.04074924758434975,0.525418888888889,0,0
19198,500000,2,2,2,35,-2,-2,-2,-2,-2,-2,35757,22370,7303,19436,45604,25996,22372,7364,19445,45604,25996,4420,0.071514,0.6256677014290908,0.04474,0.32919088064371926,0.014606,2.662604409146926,0.038872,2.346367565342663,0.091208,0.5700377159898254,0.051992,0.17002615787044162,0.05215533333333333,0,0
22119,80000,2,2,3,29,-1,-1,2,-1,-1,-1,6441,14342,6187,7757,8451,6625,14349,5,7761,8460,6630,6218,0.0805125,2.2277596646483464,0.179275,0.00034862641193696836,0.0773375,1.2544043963148537,0.0969625,1.0906278200335182,0.1056375,0.7845225417110401,0.0828125,0.938566037735849,0.10375625,1,0
